"TableName";"id";"country";"artist";"song";"countryId";"runningOrder";"placed";"placedJury";"placedTelevote";"placedDiff";"totalPoints";"pointsJury";"pointsTelevote";"pointsDiff";"youtubeLink";"appleMusicLink";"spotifyLink"
"1962";8;"Luxembourg";"Camillo Felgen";"Petit bonhomme";5;14;3;3;;;11;11;;;"https://youtu.be/iPyam2tNeRg?si=MLczb97g8xb2vXve";"https://music.apple.com/gb/album/petit-bonhomme/900540969?i=900541176";"https://open.spotify.com/track/5OUvkBngWb5OsVdzJ7qG0a?si=741a5a4c2894434e"
"1962";9;"Monaco";"François Deguelt";"Dis rien";12;16;2;2;;;13;13;;;"https://youtu.be/Qeyse4ot0h0?si=qJIwzXu1ztfK7yah";"https://music.apple.com/gb/album/dis-rien/717805486?i=717805728";"https://open.spotify.com/track/3zESMuzk5LTCI4VWRFwGcS?si=933fdc1f82e64305"
"1962";10;"Netherlands";"De Spelbrekers";"Katinka";6;8;9;9;;;0;0;;;"https://youtu.be/1lkUnankIuQ?si=rzdHdGNv8CKktxUL";"https://music.apple.com/gb/album/katinka/512737890?i=512737907";"https://open.spotify.com/track/13grDYFiVgr7JZYh5H1JvB?si=cc486645a1cc4b35"
"1962";11;"Norway";"Inger Jacobsen";"Kom sol, kom regn";13;10;8;8;;;2;2;;;"https://youtu.be/58QSyaUc6Ms?si=jTVxfLNsBWr2H33U";"https://music.apple.com/gb/album/kom-sol-kom-regn/575375835?i=575376082";"https://open.spotify.com/track/0iUroSitQySYZr5tdT4StB?si=276bfea6203b45ac"
"1962";12;"Spain";"Víctor Balaguer";"Llámame";15;3;9;9;;;0;0;;;"https://youtu.be/klMKcdPXH7c?si=kigbobd2X4qrt2mS";;"https://open.spotify.com/track/5NIOZIbuLhFO1PQNv3pHhl?si=d39a309ab0c84bdf"
"1962";13;"Sweden";"Inger Berggren";"Sol och vår";11;6;6;6;;;4;4;;;"https://youtu.be/hP5G3bzqLsg?si=6bgE160NNLGolVTA";"https://music.apple.com/gb/album/sol-och-v%C3%A5r/1187835637?i=1187835826";"https://open.spotify.com/track/7xVrhpdprtkRTjU1Z3xG7H?si=f6d19098787c4af8"
"1962";14;"Switzerland";"Jean Philippe";"Le Retour";7;11;8;8;;;2;2;;;"https://youtu.be/UMCltpzNK64?si=rPQAAHnrySEvjShH";"https://music.apple.com/gb/album/le-retour/897293018?i=897293051";"https://open.spotify.com/track/3jakgbXidY6njzP4wAPBOi?si=6aa9f8c16b2748d3"
"1962";15;"United Kingdom";"Ronnie Carroll";"Ring-A-Ding Girl";10;13;4;4;;;10;10;;;"https://youtu.be/ABJgaFnCn40?si=pdy2uBCNRsosnyrn";"https://music.apple.com/gb/album/ring-a-ding-girl-remastered/986464863?i=986465350";"https://open.spotify.com/track/0kqdsvUnpQmnflyNw2RVvw?si=9028b084c31b4ea4"
"1962";16;"Yugoslavia";"Lola Novaković";"Ne pali svetla u sumrak";16;12;4;4;;;10;10;;;"https://youtu.be/U2iOSDiA8Oo?si=GinPnsKmroy1BUmN";"https://music.apple.com/gb/album/ne-pali-svetla-u-sumrak/651604446?i=651605192";"https://open.spotify.com/track/094TgzS2AoVxoju4spibLz?si=65f29db0297f4054"
"1963";1;"Austria";"Carmela Corren";"Vielleicht geschieht ein Wunder";8;4;6;6;;;16;16;;;"https://youtu.be/biJfeQaHZe0?si=JPnI7tdW7GfLnyjE";;
"1963";2;"Belgium";"Jacques Raymond";"Waarom?";1;14;9;9;;;4;4;;;"https://youtu.be/Pi4vDTGHArQ?si=cj7azODjjv53XwD0";;
"1963";3;"Denmark";"Grethe and Jørgen Ingmann";"Dansevise";9;8;1;1;;;42;42;;;"https://youtu.be/tnxLqOGzCV8?si=EpAly4Lq2KfjzaOK";"https://music.apple.com/gb/album/dansevise/1676952462?i=1676956391";"https://open.spotify.com/track/1oIVUqdVUFouSa6xsSN5aM?si=3db89faa644947b7"
"1963";4;"Finland";"Laila Halme";"Muistojeni laulu";14;7;12;12;;;0;0;;;"https://youtu.be/632aaGy8QGk?si=8wY6chN-E_HTeDRE";"https://music.apple.com/gb/album/muistojeni-laulu/250393069?i=250393119";"https://open.spotify.com/track/0Tims1bz7uG5VrLV4isIG5?si=bdc532e8aeb84f62"
"1963";5;"France";"Alain Barrière";"Elle était si jolie";2;11;5;5;;;25;25;;;"https://youtu.be/_2tzFKthcVs?si=enbG3j_qBBQ-us07";"https://music.apple.com/gb/album/elle-%C3%A9tait-si-jolie/512244119?i=512244696";"https://open.spotify.com/track/6m0s4XFYpE1h63NaP6hBA9?si=9d40cb75e2ac402f"
"1963";6;"Germany";"Heidi Brühl";"Marcel";3;3;8;8;;;5;5;;;"https://youtu.be/XA_SIOCX-l0?si=sq90NE88ILL26_A-";"https://music.apple.com/gb/album/marcel/1632531503?i=1632531920";"https://open.spotify.com/track/0SpyNg7omYR3Vo0DFVQhYs?si=3b34c116f0f546f1"
"1963";7;"Italy";"Emilio Pericoli";"Uno per tutte";4;6;3;3;;;37;37;;;"https://youtu.be/gn8GMilGDZw?si=50u6iO7CNVFjlYVi";"https://music.apple.com/gb/album/uno-per-tutte-1963/819774884?i=819774899";"https://open.spotify.com/track/4OF9t8dHcIBMip0Vc5hSlk?si=c238151bd8f245e9"
"1963";8;"Luxembourg";"Nana Mouskouri";"À force de prier";5;16;7;7;;;13;13;;;"https://youtu.be/98HlhsUVX70?si=i3BoTkh3bjQa_a_U";"https://music.apple.com/gb/album/%C3%A0-force-de-prier-grand-prix-eurovision-1963/1444011281?i=1444011397";"https://open.spotify.com/track/6m2OeTFSoVmjlzBHPhXJMO?si=ba55a32bd567460e"
"1963";9;"Monaco";"Françoise Hardy";"L'amour s'en va";12;15;5;5;;;25;25;;;"https://youtu.be/YgoaMzC3W18?si=cQnrfgeexGsrsAjM";"https://music.apple.com/gb/album/lamour-sen-va/581116855?i=581117363";"https://open.spotify.com/track/7fGlVINs6TgZcCt5QMzxXq?si=1eebe616943b490b"
"1963";10;"Netherlands";"Annie Palmen";"Een speeldoos";6;2;12;12;;;0;0;;;"https://youtu.be/lWINVYSsrTU?si=55CwUCYWUl-DCbEa";;
"1963";11;"Norway";"Anita Thallaug";"Solhverv";13;5;12;12;;;0;0;;;"https://youtu.be/kaOIm-2hfm4?si=U2UptbonbX4CWlZG";;
"1963";12;"Spain";"José Guardiola";"Algo prodigioso";15;12;11;11;;;2;2;;;"https://youtu.be/YSrbG8DrGBA?si=ydBE0ruItEf6kMQE";"https://music.apple.com/gb/album/algo-prodigioso/690459012?i=690460175";"https://open.spotify.com/track/08lZvHPOvP3MsGpxZlZ9Up?si=30aaa043200b4112"
"1963";13;"Sweden";"Monica Zetterlund";"En gång i Stockholm";11;13;12;12;;;0;0;;;"https://youtu.be/j19HXn0-iGc?si=6YOb7Xx4-qD-Mrai";"https://music.apple.com/gb/album/en-g%C3%A5ng-i-stockholm/928620606?i=928620680";"https://open.spotify.com/track/6WiPnFoRRExPzLaHeRWmDW?si=0ba2498aeeb54ed8"
"1963";14;"Switzerland";"Esther Ofarim";"T'en va pas";7;10;2;2;;;40;40;;;"https://youtu.be/eI8yLiJLObc?si=wXzlpBQLZXSgu2St";;
"1963";15;"United Kingdom";"Ronnie Carroll";"Say Wonderful Things";10;1;4;4;;;28;28;;;"https://youtu.be/ZfScDjzNdpQ?si=GG8hzHqFmY3HEdM6";"https://music.apple.com/gb/album/say-wonderful-things-rerecorded/73434259?i=73434170";"https://open.spotify.com/track/2039TuukTehudI3eDnIlfb?si=70800559942c451d"
"1963";16;"Yugoslavia";"Vice Vukov";"Brodovi";16;9;10;10;;;3;3;;;"https://youtu.be/fi0HHCI8698?si=ZBGk3A4QsbbJqL0O";"https://music.apple.com/gb/album/brodovi/531615641?i=531615954";"https://open.spotify.com/track/4mQlXKhbczdBxf9c1cMW3J?si=c4727f394cc14c3f"
"1964";1;"Austria";"Udo Jürgens";"Warum nur, warum?";8;6;5;5;;;11;11;;;"https://youtu.be/QE4IcCql8QA?si=enTFm3X43HMeoNfX";"https://music.apple.com/gb/album/warum-nur-warum/250802589?i=250802590";"https://open.spotify.com/track/231iiM3Zt82cVUjEUHFSZA?si=ddf0ba9a3c304288"
"1964";2;"Belgium";"Robert Cogoi";"Près de ma rivière";1;15;9;9;;;2;2;;;"https://youtu.be/H7pUbwzHOcs?si=rd1NUGIwBCtOIoVG";"https://music.apple.com/gb/album/pr%C3%A8s-de-ma-rivi%C3%A8re/1678973835?i=1678974084";
"1964";3;"Denmark";"Bjørn Tidmand";"Sangen om dig";9;4;8;8;;;4;4;;;"https://youtu.be/gJ3GR2usfwU?si=OqJsxd5NMY4BjE6w";"https://music.apple.com/gb/album/sangen-om-dig/690849357?i=690849430";"https://open.spotify.com/track/6lCkVHbcAtUgkB96mF3zl3?si=7f8aadd4745043c1"
"1964";4;"Finland";"Lasse Mårtenson";"Laiskotellen";14;5;6;6;;;9;9;;;"https://youtu.be/az0qmvY29mo?si=an0Jt9KCE1QfgniK";"https://music.apple.com/gb/album/laiskotellen/271020489?i=271020560";"https://open.spotify.com/track/26ACOyaiNueF0t2p3VxMrs?si=f719625d19cb4cff"
"1964";5;"France";"Rachel";"Le Chant de Mallory";2;7;4;4;;;14;14;;;"https://youtu.be/RiSVrp3kk_E?si=2CeuMijsWCmC-WMy";"https://music.apple.com/gb/album/le-chant-de-mallory/1484515440?i=1484516846";"https://open.spotify.com/track/5ATFYzJdCMISJUUVRDUHMA?si=a65250b8b1974508"
"1964";6;"Germany";"Nora Nova";"Man gewöhnt sich so schnell an das Schöne";3;9;11;11;;;0;0;;;"https://youtu.be/xFFiqaB30t8?si=sGc3DojseMDu4hZy";;
"1964";7;"Italy";"Gigliola Cinquetti";"Non ho l'età";4;12;1;1;;;49;49;;;"https://youtu.be/SWM4MOjhlw4?si=R0foqlrEDWXicuJe";"https://music.apple.com/gb/album/non-ho-leta-per-amarti/297960812?i=297960817";"https://open.spotify.com/track/65715T2yQVD0uPDRcrODGk?si=ada1f3ec3c2445cd"
"1964";8;"Luxembourg";"Hugues Aufray";"Dès que le printemps revient";5;1;4;4;;;14;14;;;"https://youtu.be/HQPy7voOC10?si=60yCagomPR51Qkw3";"https://music.apple.com/gb/album/d%C3%A8s-que-le-printemps-revient/1452864964?i=1452864981";"https://open.spotify.com/track/2eFts2ZspBoEaJlfgm2PjI?si=34e34df6493144f6"
"1964";9;"Monaco";"Romuald";"Où sont-elles passées";12;10;3;3;;;15;15;;;"https://youtu.be/bemKlMd39fc?si=J-M3t0Gp55P0mlZR";"https://music.apple.com/gb/album/o%C3%B9-sont-elles-pass%C3%A9es/1583007082?i=1583007375";
"1964";10;"Netherlands";"Anneke Grönloh";"Jij bent mijn leven";6;2;9;9;;;2;2;;;"https://youtu.be/mT51r1Up21A?si=1S2p1dKo4XDltrrC";"https://music.apple.com/gb/album/jij-bent-mijn-leven/1434780045?i=1434780307";"https://open.spotify.com/track/45gyXIShQP2CAibAvNR35t?si=9cdde95dc6db4aa2"
"1964";11;"Norway";"Arne Bendiksen";"Spiral";13;3;7;7;;;6;6;;;"https://youtu.be/V6ecLdbR_is?si=fo0E5kVDw7tITHu1";"https://music.apple.com/gb/album/spiral/297664377?i=297665178";"https://open.spotify.com/track/1g65SWNmTGmSkOMgHB9hGD?si=f326e442bca14b35"
"1964";12;"Portugal";"António Calvário";"Oração";17;11;11;11;;;0;0;;;"https://youtu.be/rI6Kz-URYfk?si=2q1_KK8QNzJ_08iJ";"https://music.apple.com/gb/album/ora%C3%A7%C3%A3o/1394723641?i=1394723649";"https://open.spotify.com/track/7irYTJgKTy2wKUX1we6KO8?si=a66847322d0b4289"
"1964";13;"Spain";"Los TNT";"Caracola";15;16;10;10;;;1;1;;;"https://youtu.be/jWtEypoNSno?si=iIppkTlCDP8PnHx0";"https://music.apple.com/gb/album/caracola-remastered/956158163?i=956158171";"https://open.spotify.com/track/4pTGS44sUrO2aX8rAq0SZc?si=eece3b2203a54eae"
"1964";14;"Switzerland";"Anita Traversi";"I miei pensieri";7;14;11;11;;;0;0;;;"https://youtu.be/_LVzg3_6Wmo?si=mgzS7CyywKcj1ohA";;
"1964";15;"United Kingdom";"Matt Monro";"I Love the Little Things";10;8;2;2;;;17;17;;;"https://youtu.be/3aopcEG5Yfc?si=SqzvsTEN0AIJ8h3l";"https://music.apple.com/gb/album/i-love-the-little-things-2010-remaster/1675838012?i=1675838018";"https://open.spotify.com/track/1nzNaPuwOC4io8SusRKHGp?si=b95091fb05674fb8"
"1964";16;"Yugoslavia";"Sabahudin Kurt";"Život je sklopio krug";16;13;11;11;;;0;0;;;"https://youtu.be/6A9BH2Za1d0?si=51btK_AwevqmJirW";;
"1965";1;"Austria";"Udo Jürgens";"Sag ihr, ich lass sie grüßen";8;6;4;4;;;16;16;;;"https://youtu.be/QE4IcCql8QA?si=18QmT_p1PfUJ-ZaF";"https://music.apple.com/gb/album/sag-ihr-ich-la%C3%9F-sie-gr%C3%BC%C3%9Fen/250509161?i=250509241";"https://open.spotify.com/track/7aacNMSobUYIDPk5hot0zZ?si=8d85058059d04c69"
"1965";2;"Belgium";"Lize Marke";"Als het weer lente is";1;8;14;14;;;0;0;;;"https://youtu.be/fChcH7yu3Qc?si=B7ZopwVl-gJ7WcDg";;
"1965";3;"Denmark";"Birgit Brüel";"For din skyld";9;14;7;7;;;10;10;;;"https://youtu.be/Tzhuqr4nK7g?si=uz8gUVpOvhDIXVP6";;
"1965";4;"Finland";"Viktor Klimenko";"Aurinko laskee länteen";14;16;14;14;;;0;0;;;"https://youtu.be/YxC-ieoMj8A?si=62i7i10qNO1uEzPc";"https://music.apple.com/gb/album/aurinko-laskee-l%C3%A4nteen/211102562?i=211102914";"https://open.spotify.com/track/5XOlicvifsYZXaMuJJBv7Q?si=f58eab321e1b4f60"
"1965";5;"France";"Guy Mardel";"N'avoue jamais";2;11;3;3;;;22;22;;;"https://youtu.be/vmVnRGU7QfM?si=2dCnuCw-II0aebs1";"https://music.apple.com/gb/album/navoue-jamais/320586338?i=320586366";"https://open.spotify.com/track/1vPCbI7QPZtU6T42uaeP8w?si=965eadc085f048d4"
"1965";6;"Germany";"Ulla Wiesner";"Paradies, wo bist du?";3;5;14;14;;;0;0;;;"https://youtu.be/7fNKL8aEUDg?si=HJsA4O6uiuuqlkm2";;
"1965";7;"Ireland";"Butch Moore";"I'm Walking the Streets in the Rain";18;4;6;6;;;11;11;;;"https://youtu.be/6RVo0MD9rB8?si=p1QKzFTo7EjiPH5P";"https://music.apple.com/gb/album/walking-the-streets-in-the-rain/1439348371?i=1439348498";"https://open.spotify.com/track/6AMp6XaDKSrUyBqhvUHpIx?si=6322fd1508454513"
"1965";8;"Italy";"Bobby Solo";"Se piangi, se ridi";4;13;5;5;;;15;15;;;"https://youtu.be/cPO3Qz2lf3M?si=dLbmeAAMzQ-KBo1d";"https://music.apple.com/gb/album/se-piangi-se-ridi/62780351?i=62780041";"https://open.spotify.com/track/3KFtTMzhe5hVTfMur4osaL?si=6598959007ca4451"
"1965";9;"Luxembourg";"France Gall";"Poupée de cire, poupée de son";5;15;1;1;;;32;32;;;"https://youtu.be/wV50SMhljmo?si=6l0Ud0V71IFIQgCF";"https://music.apple.com/gb/album/poupee-de-cire-poupee-de-son/332601104?i=332601711";"https://open.spotify.com/track/1OJcI2EzUidsTVl532wkWN?si=db59d38d8aa24f8d"
"1965";10;"Monaco";"Marjorie Noël";"Va dire à l'amour";12;9;9;9;;;7;7;;;"https://youtu.be/VECQD6-eDg4?si=xsZCpbawOPQSQ8sC";"https://music.apple.com/gb/album/va-dire-a-lamour/1679210300?i=1679210306";"https://open.spotify.com/track/5RHxcRrVMHewctZld43aVD?si=e18ada3042ff4771"
"1965";11;"Netherlands";"Conny Vandenbos";"'T is genoeg";6;1;11;11;;;5;5;;;"https://youtu.be/A3e6RPue-WI?si=9p96LeNxmxljgLn4";"https://music.apple.com/gb/album/t-is-genoeg/1215327801?i=1215327814";
"1965";12;"Norway";"Kirsti Sparboe";"Karusell";13;7;13;13;;;1;1;;;"https://youtu.be/7r_wetdKq1w?si=DnZQyluYfLyLQoec";"https://music.apple.com/gb/album/karusell/297209884?i=297210003";"https://open.spotify.com/track/20XUJu6LqjZsDBpmOmC7fY?si=4f9a33a518c84ace"
"1965";13;"Portugal";"Simone de Oliveira";"Sol de inverno";17;12;13;13;;;1;1;;;"https://youtu.be/3EWerGTtyEg?si=Pk1ay6L_oqNlTSXB";"https://music.apple.com/gb/album/sol-de-inverno/1437581589?i=1437581793";"https://open.spotify.com/track/7Eb59M7Raj8XKn81iqD5HN?si=97d55eb8d5cc47e5"
"1965";14;"Spain";"Conchita Bautista";"Qué bueno, qué bueno";15;3;14;14;;;0;0;;;"https://youtu.be/Ax3Gr8FDeaw?si=rIqzDybC10A_ufAV";"https://music.apple.com/gb/album/que-bueno-que-bueno/250464281?i=250464461";"https://open.spotify.com/track/6ojK3fWtv67fPP3yMti3ZC?si=36ba9239f7a948d4"
"1965";15;"Sweden";"Ingvar Wixell";"Annorstädes Vals";11;10;10;10;;;6;6;;;"https://youtu.be/NrPiw8gILOY?si=LcmCPxdv9mdJLW-H";"https://music.apple.com/gb/album/annorst%C3%A4des-vals/806737989?i=806738439";"https://open.spotify.com/track/3B1QZcT1mnQQKknSTSjt8e?si=4cabe2c833cc4d90"
"1965";16;"Switzerland";"Yovanna";"Non, à jamais sans toi";7;18;8;8;;;8;8;;;"https://youtu.be/lYCmykU9i9w?si=wKIo_VCk9LCMDhEJ";"https://music.apple.com/gb/album/non-a-jamais-sans-toi/1291940207?i=1291942003";"https://open.spotify.com/track/2eklJtgkMIjgqLZwaouyq1?si=495f014114524328"
"1965";17;"United Kingdom";"Kathy Kirby";"I Belong";10;2;2;2;;;26;26;;;"https://youtu.be/OeDI52bdntQ?si=hlkVmJlyhVo4cN3-";"https://music.apple.com/gb/album/i-belong-eurovision/519099525?i=519100181";"https://open.spotify.com/track/738wY8ZUi6SV9Qazry0YKs?si=ad7a5d80b9be4de7"
"1965";18;"Yugoslavia";"Vice Vukov";"Čežnja";16;17;12;12;;;2;2;;;"https://youtu.be/iXJxDa05ywE?si=ABG2QYxZHLY5Sko4";"https://music.apple.com/gb/album/%C4%8De%C5%BEnja/381998971?i=381999113";"https://open.spotify.com/track/0DwGK5kdjM0AuqnNoUeYXT?si=f0b1f52ba48b4bc0"
"1966";1;"Austria";"Udo Jürgens";"Merci, Chérie";8;9;1;1;;;31;31;;;"https://youtu.be/frtCOHgMvc8?si=N11cGdbX1T9u7rYp";"https://music.apple.com/gb/album/merci-ch%C3%A9rie-original-version-von-1966/214477756?i=214478298";"https://open.spotify.com/track/76F9Vq9AZjeqx6015lcZ3D?si=dec0fd7007a64541"
"1966";2;"Belgium";"Tonia";"Un peu de poivre, un peu de sel";1;3;4;4;;;14;14;;;"https://youtu.be/gtqLtxwPStk?si=6DZqEsDsWFf2DwjX";;
"1966";3;"Denmark";"Ulla Pia";"Stop – Mens Legen Er God";9;2;10;10;;;4;4;;;"https://youtu.be/Wc6V8s9X6kg?si=9smP272YFG06AI3d";"https://music.apple.com/gb/album/stop-mens-legen-er-god/688307264?i=688308102";"https://open.spotify.com/track/3Q23AxQsI0eOk1GeauUS14?si=33f8c421a0454ade"
"1966";4;"Finland";"Ann-Christine";"Playboy";14;7;8;8;;;7;7;;;"https://youtu.be/qib45U2DxPc?si=0hhfylyIczgFC3eW";"https://music.apple.com/gb/album/playboy/209398357?i=209398800";"https://open.spotify.com/track/5N3pCkqt7aWtFsvxcBi6Bv?si=bafdfaea6ecc42c9"
"1966";5;"France";"Dominique Walter";"Chez nous";2;15;12;12;;;1;1;;;"https://youtu.be/vHGhcmVDYcc?si=HKkg1aMWpXo6gLxn";;
"1966";6;"Germany";"Margot Eskens";"Die Zeiger der Uhr";3;1;8;8;;;7;7;;;"https://youtu.be/v34kZImvabM?si=0fLs7nuOEUkuxUGB";;
"1966";7;"Ireland";"Dickie Rock";"Come Back to Stay";18;17;4;4;;;14;14;;;"https://youtu.be/aRBnF58ykIQ?si=UkXWoFzsKufsRU6M";"https://music.apple.com/gb/album/come-back-to-stay/683323777?i=683324626";"https://open.spotify.com/track/6pT48pT32qKHQ8jwEwxIVQ?si=0b4e40d1f54d4799"
"1966";8;"Italy";"Domenico Modugno";"Dio, come ti amo";4;14;13;13;;;0;0;;;"https://youtu.be/UReor05rPsI?si=tbXJwRLzXHiiJmQc";"https://music.apple.com/gb/album/dio-come-ti-amo-remastered/1012303061?i=1012303066";"https://open.spotify.com/track/0h5LAJwEsrnBOpUC1vo288?si=891b19408c4740ad"
"1966";9;"Luxembourg";"Michèle Torr";"Ce soir je t'attendais";5;4;8;8;;;7;7;;;"https://youtu.be/wXLGzNyb1j0?si=IboMUsgFPxKZwd60";"https://music.apple.com/gb/album/ce-soir-je-tattendais/1664093436?i=1664095694";"https://open.spotify.com/track/5rTnQTTdCRQWVUW3fuadXo?si=ea0f46c11ad14f43"
"1966";10;"Monaco";"Téréza";"Bien plus fort";12;13;13;13;;;0;0;;;"https://youtu.be/cfsMknxN5GA?si=0EZ4LCUD2zAZ_mri";"https://music.apple.com/gb/album/bien-plus-fort/818684061?i=818684132";"https://open.spotify.com/track/6Db1NbH5ciwaDd7bfZSFRV?si=dd29ff277a1f42a8"
"1966";11;"Netherlands";"Milly Scott";"Fernando en Philippo";6;16;11;11;;;2;2;;;"https://youtu.be/mVHqkE5Qx18?si=f_PserwOGSOCK3AN";"https://music.apple.com/gb/album/fernando-en-filippo/1344375140?i=1344375141";"https://open.spotify.com/track/3AmVKvtAS3OImFeqvVGuyB?si=8a9b312720ef4f32"
"1966";12;"Norway";"Åse Kleveland";"Intet er nytt under solen";13;6;3;3;;;15;15;;;"https://youtu.be/hS1-YJtovaI?si=tQJ_rBcqXonPHb6I";"https://music.apple.com/gb/album/intet-er-nytt-under-solen-feat-the-salmon-smokers/1513734513?i=1513734830";"https://open.spotify.com/track/68ccbuUBIZtRKO0Y7TWnUc?si=8594c0cd0ee342c6"
"1966";13;"Portugal";"Madalena Iglésias";"Ele y ela";17;8;9;9;;;6;6;;;"https://youtu.be/GLj0qW6flqo?si=nWdYVpA7XKqk3MGs";"https://music.apple.com/gb/album/%C3%A9l-y-ella/1394612276?i=1394612469";"https://open.spotify.com/track/7k0RJUWh99X8ZtfNRYP5QV?si=b18a4165d30544bd"
"1966";14;"Spain";"Raphael";"Yo soy aquél";15;11;6;6;;;9;9;;;"https://youtu.be/EqmbC813p0w?si=VXXYjTkXIHzIxutW";"https://music.apple.com/gb/album/yo-soy-aqu%C3%A9l/734819736?i=734819803";"https://open.spotify.com/track/5KlxDlTDQLNsAPnKfgbVPB?si=0bb691d5f1144ea1"
"1966";15;"Sweden";"Lill Lindfors and Svante Thuresson";"Nygammal vals";11;10;2;2;;;16;16;;;"https://youtu.be/P3HRr9G9c_s?si=4VANlcU9u4h6aJj8";"https://music.apple.com/gb/album/nygammal-vals/1442402405?i=1442402543";"https://open.spotify.com/track/5nDEZqQnqzdhAC1OVfNwaA?si=cff207894eb745cc"
"1966";16;"Switzerland";"Madeleine Pascal";"Ne vois-tu pas ?";7;12;5;5;;;12;12;;;"https://youtu.be/n40_VHZoPBY?si=gB4boVIGfwAsQMkL";;
"1966";17;"United Kingdom";"Kenneth McKellar";"A Man Without Love";10;18;7;7;;;8;8;;;"https://youtu.be/qfKk0uEGsPA?si=gmLFKulDQHsNi8GQ";;
"1966";18;"Yugoslavia";"Berta Ambrož";"Brez besed";16;5;6;6;;;9;9;;;"https://youtu.be/_5BLw8baVl0?si=5z8-onTj5encKe8H";"https://music.apple.com/gb/album/brez-besed-evrovizija-1966/510082098?i=510082187";"https://open.spotify.com/track/3OZqPWY86jhuv6DV5TV0kK?si=2e8f458c0c1e4bd8"
"1967";1;"Austria";"Peter Horton";"Warum es hunderttausend Sterne gibt";8;3;11;11;;;2;2;;;"https://youtu.be/ZgnZfdkQ530?si=sIavTGYk8EdkbcVp";;
"1967";2;"Belgium";"Louis Neefs";"Ik heb zorgen";1;10;7;7;;;8;8;;;"https://youtu.be/Yd8fJ4wlYYg?si=_n78dO3ZSnokVGMC";"https://music.apple.com/gb/album/ik-heb-zorgen/1483116405?i=1483116407";"https://open.spotify.com/track/6pXIN9tdQzQINm6IRgm6v0?si=8ff34991fb5440a2"
"1967";3;"Finland";"Fredi";"Varjoon – suojaan";14;8;10;10;;;3;3;;;"https://youtu.be/-GrU7Jfc9HM?si=nl0Zd6oU_lQbUrCw";"https://music.apple.com/gb/album/varjoon-suojaan/209386371?i=209386398";"https://open.spotify.com/track/7GaBWkzawVsNZdD1JrLSt6?si=02a9426e8ac44788"
"1967";4;"France";"Noëlle Cordier";"Il doit faire beau là-bas";2;4;3;3;;;20;20;;;"https://youtu.be/9eWFFOduXWI?si=stdIrQcdakMGaa9W";;
"1967";5;"Germany";"Inge Brück";"Anouschka";3;9;8;8;;;7;7;;;"https://youtu.be/15jOhZ_23s8?si=iJyKTfOmrEegNdcv";"https://music.apple.com/gb/album/anouschka/314023736?i=314024189";"https://open.spotify.com/track/6LhJIO58tpna7IKqxUmYRN?si=18ca25c65e1e4481"
"1967";6;"Ireland";"Sean Dunphy";"If I Could Choose";18;17;2;2;;;22;22;;;"https://youtu.be/kDFmu-klR78?si=ge5v3foI_44SfZTu";"https://music.apple.com/gb/album/if-i-could-choose/1439348371?i=1439348534";"https://open.spotify.com/track/6csPs5g5gUraKCMlf8y9LB?si=e087a45290354602"
"1967";7;"Italy";"Claudio Villa";"Non andare più lontano";4;16;9;9;;;4;4;;;"https://youtu.be/FlnJLOjsV44?si=XKvIW1Q293HqWEIf";;
"1967";8;"Luxembourg";"Vicky";"L'amour est bleu";5;2;4;4;;;17;17;;;"https://youtu.be/nD4ib9-laGY?si=23nt4tpzM1ITnxwy";"https://music.apple.com/gb/album/lamour-est-bleu/1484095388?i=1484096295";
"1967";9;"Monaco";"Minouche Barelli";"Boum-Badaboum";12;14;5;5;;;10;10;;;"https://youtu.be/aPwd6IKgGQQ?si=8SBQRg_NOF4fvT8b";;
"1967";10;"Netherlands";"Thérèse Steinmetz";"Ring-dinge-ding";6;1;11;11;;;2;2;;;"https://youtu.be/_N2eamx50nU?si=6wtrzD8xpPfBjuXX";"https://music.apple.com/gb/album/ring-dinge-ding/1458618049?i=1458618051";"https://open.spotify.com/track/5jw0KaceCNXI3JAndQIqVh?si=04e0cc46be134aba"
"1967";11;"Norway";"Kirsti Sparboe";"Dukkemann";13;13;11;11;;;2;2;;;"https://youtu.be/Y7I__FNMevk?si=tYkYEn0ps_5kyH_R";"https://music.apple.com/gb/album/dukkemann/297209884?i=297209975";"https://open.spotify.com/track/6U2birUTzSLbWAf5vL4EpG?si=37e2cfe4e3cd4264"
"1967";12;"Portugal";"Eduardo Nascimento";"O vento mudou";17;5;10;10;;;3;3;;;"https://youtu.be/9ttguvQmqTw?si=CuhNmXpn69bcZ0NQ";"https://music.apple.com/gb/album/o-vento-mudou/1400171228?i=1400171404";"https://open.spotify.com/track/0XTIjnsEWgTr5uZRTqfna5?si=e1b815afd4f84ca1"
"1967";13;"Spain";"Raphael";"Hablemos del amor";15;12;6;6;;;9;9;;;"https://youtu.be/iuFiQLQYM7w?si=bPAekuephIeCmVaU";"https://music.apple.com/gb/album/hablemos-del-amor/693490631?i=693490639";"https://open.spotify.com/track/1uG9IM78KZTIEBzcWEd2E8?si=608c5083300443e7"
"1967";14;"Sweden";"Östen Warnerbring";"Som en dröm";11;7;8;8;;;7;7;;;"https://youtu.be/RHroCOZDgng?si=bTTzw2Lnf4Y4GrKo";;
